Linux 4.15.0-33-generic (uspanzto20) 	09/07/2018 	_x86_64_	(8 CPU)

03:19:36 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:22:54 PM       2      0.98      0.00      0.98      0.00      0.00     98.04
03:22:54 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:22:54 PM       4      0.99      0.00      1.98      0.00      0.00     97.03
03:22:54 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:22:54 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:22:54 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:22:54 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:22:55 PM     all      0.38      0.00      0.50      0.00      0.00     99.12
03:22:55 PM       0      1.01      0.00      0.00      0.00      0.00     98.99
03:22:55 PM       1      0.00      0.00      2.08      0.00      0.00     97.92
03:22:55 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:22:55 PM       3      0.00      0.00      1.00      0.00      0.00     99.00
03:22:55 PM       4      1.00      0.00      0.00      0.00      0.00     99.00
03:22:55 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:22:55 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:22:55 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:22:55 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:22:56 PM     all      0.50      0.00      0.13      0.00      0.00     99.37
03:22:56 PM       0      1.98      0.00      0.00      0.00      0.00     98.02
03:22:56 PM       1      1.04      0.00      0.00      0.00      0.00     98.96
03:22:56 PM       2      0.99      0.00      0.00      0.00      0.00     99.01
03:22:56 PM       3      0.99      0.00      0.00      0.00      0.00     99.01
03:22:56 PM       4      0.99      0.00      0.99      0.00      0.00     98.02
03:22:56 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:22:56 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:22:56 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:22:56 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:22:57 PM     all      0.50      0.00      0.25      0.13      0.00     99.12
03:22:57 PM       0      1.00      0.00      0.00      0.00      0.00     99.00
03:22:57 PM       1      0.00      0.00      1.03      0.00      0.00     98.97
03:22:57 PM       2      0.00      0.00      1.00      0.00      0.00     99.00
03:22:57 PM       3      1.00      0.00      0.00      0.00      0.00     99.00
03:22:57 PM       4      1.00      0.00      1.00      0.00      0.00     98.00
03:22:57 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:22:57 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:22:57 PM       7      0.00      0.00      0.00      0.99      0.00     99.01

03:22:57 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:22:58 PM     all      0.50      0.00      0.13      0.00      0.00     99.37
03:22:58 PM       0      1.01      0.00      0.00      0.00      0.00     98.99
03:22:58 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
03:22:58 PM       2      1.96      0.00      0.00      0.00      0.00     98.04
03:22:58 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:22:58 PM       4      0.99      0.00      0.99      0.00      0.00     98.02
03:22:58 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:22:58 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:22:58 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:22:58 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:22:59 PM     all      0.50      0.00      0.25      0.00      0.00     99.25
03:22:59 PM       0      1.00      0.00      0.00      0.00      0.00     99.00
03:22:59 PM       1      0.00      0.00      1.04      0.00      0.00     98.96
03:22:59 PM       2      1.98      0.00      0.00      0.00      0.00     98.02
03:22:59 PM       3      0.00      0.00      1.00      0.00      0.00     99.00
03:22:59 PM       4      1.00      0.00      1.00      0.00      0.00     98.00
03:22:59 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:22:59 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:22:59 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:22:59 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:23:00 PM     all      0.75      0.00      0.25      0.00      0.00     99.00
03:23:00 PM       0      2.00      0.00      0.00      0.00      0.00     98.00
03:23:00 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
03:23:00 PM       2      1.00      0.00      0.00      0.00      0.00     99.00
03:23:00 PM       3      1.00      0.00      0.00      0.00      0.00     99.00
03:23:00 PM       4      1.02      0.00      0.00      0.00      0.00     98.98
03:23:00 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:23:00 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:23:00 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:23:00 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:23:01 PM     all      0.50      0.00      0.38      0.00      0.00     99.12
03:23:01 PM       0      1.96      0.00      0.98      0.00      0.00     97.06
03:23:01 PM       1      0.00      0.00      2.06      0.00      0.00     97.94
03:23:01 PM       2      0.98      0.00      0.98      0.00      0.00     98.04
03:23:01 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:23:01 PM       4      1.98      0.00      0.00      0.00      0.00     98.02
03:23:01 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:23:01 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:23:01 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:23:01 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:23:02 PM     all      0.38      0.00      0.13      0.13      0.00     99.37
03:23:02 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:23:02 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
03:23:02 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:23:02 PM       3      0.99      0.00      0.00      0.00      0.00     99.01
03:23:02 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:23:02 PM       5      1.01      0.00      0.00      0.00      0.00     98.99
03:23:02 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:23:02 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:23:02 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:23:03 PM     all      0.63      0.00      0.13      0.00      0.00     99.25
03:23:03 PM       0      2.00      0.00      0.00      0.00      0.00     98.00
03:23:03 PM       1      1.02      0.00      1.02      0.00      0.00     97.96
03:23:03 PM       2      1.00      0.00      0.00      0.00      0.00     99.00
03:23:03 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:23:03 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:23:03 PM       5      1.98      0.00      0.00      0.00      0.00     98.02
03:23:03 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:23:03 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:23:03 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:23:04 PM     all      0.38      0.00      0.38      0.00      0.00     99.25
03:23:04 PM       0      1.00      0.00      0.00      0.00      0.00     99.00
03:23:04 PM       1      1.02      0.00      1.02      0.00      0.00     97.96
03:23:04 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:23:04 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:23:04 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:23:04 PM       5      0.00      0.00      1.01      0.00      0.00     98.99
03:23:04 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:23:04 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:23:04 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:23:05 PM     all      0.38      0.00      0.25      0.00      0.00     99.37
03:23:05 PM       0      1.00      0.00      0.00      0.00      0.00     99.00
03:23:05 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
03:23:05 PM       2      0.00      0.00      0.99      0.00      0.00     99.01
03:23:05 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:23:05 PM       4      1.00      0.00      0.00      0.00      0.00     99.00
03:23:05 PM       5      1.96      0.00      0.98      0.00      0.00     97.06
03:23:05 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:23:05 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:23:05 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:23:06 PM     all      0.38      0.00      0.25      0.00      0.00     99.37
03:23:06 PM       0      1.01      0.00      0.00      0.00      0.00     98.99
03:23:06 PM       1      1.03      0.00      2.06      0.00      0.00     96.91
03:23:06 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:23:06 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:23:06 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:23:06 PM       5      1.01      0.00      0.00      0.00      0.00     98.99
03:23:06 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:23:06 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:23:06 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:23:07 PM     all      0.38      0.00      0.13      0.13      0.00     99.37
03:23:07 PM       0      0.00      0.00      0.00      1.00      0.00     99.00
03:23:07 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
03:23:07 PM       2      1.01      0.00      0.00      0.00      0.00     98.99
03:23:07 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:23:07 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:23:07 PM       5      1.00      0.00      0.00      0.00      0.00     99.00
03:23:07 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:23:07 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:23:07 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:23:08 PM     all      0.25      0.00      0.13      0.00      0.00     99.62
03:23:08 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:23:08 PM       1      0.00      0.00      2.04      0.00      0.00     97.96
03:23:08 PM       2      1.00      0.00      0.00      0.00      0.00     99.00
03:23:08 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:23:08 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:23:08 PM       5      1.00      0.00      0.00      0.00      0.00     99.00
03:23:08 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:23:08 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:23:08 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:23:09 PM     all      0.25      0.00      0.13      0.00      0.00     99.62
03:23:09 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:23:09 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
03:23:09 PM       2      1.01      0.00      0.00      0.00      0.00     98.99
03:23:09 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:23:09 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:23:09 PM       5      2.00      0.00      0.00      0.00      0.00     98.00
03:23:09 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:23:09 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:23:09 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:23:10 PM     all      0.38      0.00      0.63      0.00      0.00     99.00
03:23:10 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:23:10 PM       1      1.00      0.00      5.00      0.00      0.00     94.00
03:23:10 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:23:10 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:23:10 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:23:10 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:23:10 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:23:10 PM       7      0.99      0.00      0.99      0.00      0.00     98.02

03:23:10 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:23:11 PM     all      0.38      0.00      0.38      0.00      0.00     99.25
03:23:11 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:23:11 PM       1      0.00      0.00      2.06      0.00      0.00     97.94
03:23:11 PM       2      2.00      0.00      0.00      0.00      0.00     98.00
03:23:11 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:23:11 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:23:11 PM       5      1.96      0.00      0.98      0.00      0.00     97.06
03:23:11 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:23:11 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:23:11 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:23:12 PM     all      0.38      0.00      0.25      0.13      0.00     99.25
03:23:12 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:23:12 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
03:23:12 PM       2      0.00      0.00      0.00      1.01      0.00     98.99
03:23:12 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:23:12 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:23:12 PM       5      1.01      0.00      0.00      0.00      0.00     98.99
03:23:12 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:23:12 PM       7      0.99      0.00      0.99      0.00      0.00     98.02

03:23:12 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:23:13 PM     all      0.38      0.00      0.25      0.00      0.00     99.37
03:23:13 PM       0      0.00      0.00      1.01      0.00      0.00     98.99
03:23:13 PM       1      1.00      0.00      1.00      0.00      0.00     98.00
03:23:13 PM       2      1.00      0.00      0.00      0.00      0.00     99.00
03:23:13 PM       3      0.00      0.00      0.99      0.00      0.00     99.01
03:23:13 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:23:13 PM       5      1.01      0.00      0.00      0.00      0.00     98.99
03:23:13 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:23:13 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:23:13 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:23:14 PM     all      0.38      0.00      0.12      0.00      0.00     99.50
03:23:14 PM       0      0.98      0.00      0.98      0.00      0.00     98.04
03:23:14 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
03:23:14 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:23:14 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:23:14 PM       4      0.00      0.00      1.00      0.00      0.00     99.00
03:23:14 PM       5      1.98      0.00      0.99      0.00      0.00     97.03
03:23:14 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:23:14 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:23:14 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:23:15 PM     all      0.50      0.00      0.12      0.00      0.00     99.38
03:23:15 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:23:15 PM       1      0.99      0.00      0.00      0.00      0.00     99.01
03:23:15 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:23:15 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:23:15 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:23:15 PM       5      3.92      0.00      0.00      0.00      0.00     96.08
03:23:15 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:23:15 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:23:15 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:23:16 PM     all      0.38      0.00      0.13      0.00      0.00     99.50
03:23:16 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:23:16 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
03:23:16 PM       2      0.99      0.00      0.99      0.00      0.00     98.02
03:23:16 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:23:16 PM       4      0.00      0.00      0.99      0.00      0.00     99.01
03:23:16 PM       5      2.00      0.00      0.00      0.00      0.00     98.00
03:23:16 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:23:16 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:23:16 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:23:17 PM     all      0.37      0.00      0.25      0.25      0.00     99.13
03:23:17 PM       0      1.98      0.00      0.00      0.00      0.00     98.02
03:23:17 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
03:23:17 PM       2      1.01      0.00      0.00      0.00      0.00     98.99
03:23:17 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:23:17 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:23:17 PM       5      0.00      0.00      0.00      1.00      0.00     99.00
03:23:17 PM       6      0.00      0.00      0.00      0.99      0.00     99.01
03:23:17 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:23:17 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:23:18 PM     all      1.13      0.00      0.13      0.00      0.00     98.75
03:23:18 PM       0      1.00      0.00      0.00      0.00      0.00     99.00
03:23:18 PM       1      2.00      0.00      1.00      0.00      0.00     97.00
03:23:18 PM       2      2.02      0.00      0.00      0.00      0.00     97.98
03:23:18 PM       3      1.00      0.00      0.00      0.00      0.00     99.00
03:23:18 PM       4      2.02      0.00      0.00      0.00      0.00     97.98
03:23:18 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:23:18 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:23:18 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
